Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023<R>,2024<P>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,7.101488534981,3.366254696789,8.904184918138,4.640808566051,4.011271934696,-6.969543635234,-0.162895528357,4.026762567172,1.954999931545,-1.801748297115,2.665565192677,2.391903748864,1.757668958162,-0.234871297146,0.309020950938,-3.948997991343,-17.732656209547,10.352568984913,3.059422384575,12.221411309044,2.976053147962
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,2.511441740574,2.208684293592,5.100897676763,0.32782205216,-1.579769545422,-10.392994246584,7.469536702763,3.328146326642,4.809696318035,-0.463885055311,3.97128768124,3.436961577164,0.908943698702,2.566923354934,1.35591185118,-0.044781230813,-8.21475573393,8.764038197387,5.611569457187,1.416793976689,-0.05410626997
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,2.8567168933,3.177880265546,1.740525544146,2.080340261041,1.254011073862,-0.194162707879,1.812733462452,2.700162824211,2.521831279374,0.882163975509,1.060777132086,2.361394616447,2.72824876408,2.17179905882,2.712782165365,2.192937368506,0.888744342745,2.49084791629,2.976971674831,-0.342658972141,-0.216175683957
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,6.442862906119,5.884431287163,5.307861830665,2.284471172339,2.96984629366,0.429517635854,-0.182493369618,3.871783413767,2.131047279502,0.386792932124,2.899132004685,4.074066795676,6.373218770401,3.276262679973,3.773413869059,3.258031237888,-7.268835480625,7.942250075175,4.739481377739,-3.916044457129,1.123710495808
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,6.664727108342,-3.568168413085,1.923048905549,-1.464146814997,-6.576041079036,-5.369929007014,4.819775247564,-3.765857848051,2.695724560881,-1.861918039934,1.420997020111,5.345464958239,1.671004375347,-4.598450394655,4.058815597133,-2.914624145757,-17.703727176812,23.238573428505,-2.059777954185,-6.302739859633,-5.167571374679
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,2.500410914256,-3.338818115567,-1.514518266976,-3.139353973764,3.59920676791,-1.592320966017,1.923348031753,-3.833558627916,2.671918614459,0.297511223795,2.330100522063,2.771489349837,-1.615472632224,-0.833724145999,0.977379018233,-2.685163960663,-21.04314638777,11.066001082871,5.664403871864,-5.129137380072,-10.898635196785
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,1.540685888962,-2.205336469037,1.974604159154,2.279740838624,-7.045714448964,-8.221824011186,4.775214298784,4.359238583345,11.70049733164,-2.929886726831,-2.517807886341,4.542356210307,-0.660757892433,2.078219410815,-1.06820508319,-0.591675922036,-2.372499227557,8.846460603386,-2.820457959105,-10.245568748545,-5.138872335315
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,3.055317538523,3.513630304599,5.144221112283,2.270845404235,2.018334470566,-2.303490373321,5.575881516645,0.70378723334,2.42880568316,-0.419103066217,4.951848829153,4.329215349135,3.975176885711,3.648897191178,2.699368217515,-1.813850466423,-3.279159847508,8.067519865801,3.709558660154,-4.465434446617,-2.129132500091
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,3.11133576845,0.001749412687,1.705439193337,1.121999444283,-0.857730591088,-2.370452175436,-1.556359519717,-1.419994348628,2.501561393751,0.557867153377,-1.976656674319,-2.753003109745,-3.741605858525,-6.266381678035,-4.394410726103,-2.611485594061,-3.760896830469,9.842225931578,5.60952861993,-2.83277919144,6.653445836779
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,7.10022061847,5.866603465637,7.450130968906,2.827332322476,-2.23827740582,-8.36730873272,2.333632016435,5.150247932246,2.725610617542,-4.418896797898,4.508130693024,6.576390914877,2.471492433204,-0.589823806017,0.259638178307,-2.83069129561,-2.662049817756,9.349390571851,-0.638043958385,-2.492013316918,-1.895413095635
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,5.386572264089,5.833651757806,5.656704470398,-1.215405289538,-4.59114835658,-18.374707239148,11.073889956534,3.943142308493,3.587126843071,-5.07970473904,8.991884187478,0.772060276781,-0.491772305791,-0.379517932644,-4.734818461909,-2.873748135046,-5.730684198962,10.520631987466,0.829300559403,0.465552066999,-3.669668290342
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,-0.116633023908,1.906807586839,9.300359512168,-0.893828033093,-3.684416326251,-22.016809608822,21.065356579048,6.890808721683,8.088676343555,0.02061524606,7.90827742111,7.091326204474,1.151000116183,7.839515532235,3.690101704807,0.676408669122,-14.751467630816,10.894725135617,9.671621082283,6.496598932247,-1.215649665178
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,3.616239220156,0.315786197746,0.335745280076,-1.910593296681,-3.230888113983,-5.66830372974,3.333672146352,1.731420180626,7.54740619999,-5.219030970921,-1.67426988306,7.051814723574,-1.030404151947,-2.898506051003,4.140706086528,1.085655355339,-6.388081193672,8.185423796222,-0.675208842671,-8.536499701873,-4.209085963
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,4.721194894467,2.204546676595,8.651096112003,2.202110418879,6.493176491928,-3.547471012441,-4.636798328905,8.73607800466,11.129489547871,0.64699262986,5.087816863121,5.236821437819,9.550960053767,4.825048146016,4.956043046513,-2.145829113109,-6.542609627754,11.9713256327,2.476829126662,-1.011982734593,9.805524399983
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,NA,3.521131868469,2.169462215299,4.498780504519,2.844376998658,1.740438603342,-4.712151368208,5.858099790973,4.228428072253,3.617034204302,1.712173877662,2.237613439095,3.026593126269,2.525604171856,2.492044480913,2.909325758155,0.225312369485,-8.124052399744,5.647722048354,3.056780161008,3.330626086692,2.345790767553
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,NA,3.811011789,2.896501248126,6.936655782813,2.270854143458,0.999296827277,-9.466177262184,10.32619457921,7.118199568526,5.020889459866,-0.670329826083,4.044642250341,4.044447244224,2.835499070056,1.944896136987,3.810248471392,-1.872317588208,-8.033936406831,8.357082983701,5.74547864892,3.809858421793,1.131202154844
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,NA,3.208040339203,3.551654689381,4.803746501176,1.879480511786,-0.439378466323,-12.011594974922,11.092309516683,6.916889501469,2.608942927193,1.712842286365,2.154476010994,0.65846287392,-0.100085787696,2.44357217107,4.146451780258,-0.714823774203,-8.412951555045,8.854765349231,6.366708095547,4.305823067712,3.43152042369
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,4.210198687172,2.52674775645,4.120497338577,3.50165332833,-0.176812235052,-7.9077437675,8.655596508933,4.110035848078,4.091779587469,2.419559770881,3.981747660239,4.18796441178,3.114572692111,3.795381708433,3.049066700361,0.158120721877,-18.108376462587,15.686399028509,11.776996188556,3.212640488302,4.486668433194
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,NA,11.489671113377,9.900866621715,9.851706612477,16.984920580631,6.445981429565,1.850556002098,3.09549734896,4.610065344046,9.45021472712,2.968167402726,4.443578146895,20.857454729014,14.480829123846,9.249274719701,5.015332957573,2.400755492893,-8.116089629695,7.282132641057,12.757334913482,7.373568951478,3.037694184198
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,18.805429130655,-13.048818259935,12.327517686493,9.120281925254,17.999917851653,8.796487578034,21.981331147284,3.882617744184,5.881490155414,16.92311247067,2.475151732766,8.392407270372,12.51820079622,8.640912101944,3.59367260611,1.786180483496,-6.255395175092,1.888457318411,6.432725834633,7.726451672922,2.255082077413
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,3.966928080165,2.293228842508,4.460402304877,3.428673691768,3.375085573079,0.353672546481,3.017822383121,2.919554982758,2.544086770611,0.984091067533,2.234237642657,2.458191158389,1.965684911653,1.379464127201,1.684903128987,1.596024751716,-0.376401210651,4.754518205419,2.904029574065,2.420158279849,1.034651606954
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,3.854957219667,3.198806018477,2.954045483573,3.492071013614,3.355938300863,-4.269935637003,-0.664976634997,4.488883296084,1.93804979703,0.535418708928,0.704344819044,3.629241854961,2.343875708324,-0.924933035121,0.866174485215,0.596907224017,-1.432282811625,5.147038749449,6.55104323351,6.809797921294,13.635400689119
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,NA,2.708593581416,3.607505824685,14.461063549682,0.841884167524,7.945335572056,-7.318809022085,5.016231550229,3.251482716299,9.858349406584,-1.741876734577,9.001353776298,4.716301006035,-1.471947214986,1.29430667601,6.366734486028,-1.384280335659,7.465906713782,11.140584256591,3.416226147335,-4.179939110314,9.711523834655
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",NA,3.566856447027,3.480948927761,3.666772435612,3.239629296024,2.074269122045,-6.373281945224,0.875908215274,5.432509841301,4.161627496472,4.367208967033,-0.217191737974,0.958257797285,1.205313920736,7.029092986247,4.13838831312,3.394488416121,-3.589743879765,-21.290704396725,-60.798113234695,-4.252324275618,-4.229150788809
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,NA,1.19252133553,1.70822269073,-0.141803107819,1.744235968875,1.06087840579,0.226171810632,-0.027079743444,1.461861952258,1.312445287338,0.473785467911,0.518343357648,-0.135260553618,0.925194213504,0.851815427504,0.529186228816,0.370531318634,-2.687192912275,0.076582782609,1.191910315205,1.333474889862,0.201518011501
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,1.264424246558,1.800165976074,7.510464447005,1.553777690557,1.103620795582,1.895378741524,0.596570003297,2.531937766255,2.404287933158,1.067259790681,-0.279262247503,-1.723982189778,2.756908105658,1.322074149716,2.876081174063,1.79007862876,-1.607553061243,6.038307437184,-0.905946785788,1.067295645453,0.577615741002
