Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023<R>,2024<P>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,-1.401425509371,4.465723530199,10.320939190047,4.805832966745,5.252513345169,6.215585687455,16.757097496121,19.393637063162,-3.16906026917,-26.847083331142,4.388543917619,10.844438137414,12.5790113235,5.222968807511,-2.552539377564,-3.155625754151,-1.298743714787,10.137749332459,2.990790967321,-8.74377305042,-7.102816807337
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,2.066759609802,3.918357023507,3.218483177227,-6.757005665116,-2.464701778053,-11.605039629316,1.967169679553,0.422214854004,8.015154412186,-5.345630251502,3.247105587822,6.459315773024,4.616405170456,3.834038409885,5.535357273454,2.798227522218,-6.039874557521,11.722863254188,12.91979630719,6.549852392988,3.131609567379
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,6.014239796291,6.581909273446,7.248989988901,-5.147132118035,-1.240715853304,-2.990232355037,4.858691985202,7.71367059362,8.06648781644,-11.837869092726,-0.029369254529,4.470150948141,12.375614300142,2.509825284301,-3.887945965778,-1.192466958264,-7.020130684698,10.667062637272,-16.132748588059,-7.486096913656,-5.523048765977
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,12.014508364304,-9.351574345725,-0.128088416017,-4.361519617815,-3.650097351137,-10.423740155985,16.932784653154,2.886665560527,0.447947774151,-11.289286084676,11.544167538957,4.081478507429,-1.374204278087,0.371718777287,-4.983990721746,-5.70730022476,-9.301559494607,8.085701087681,-2.881607051829,-4.64990557996,-5.701289467989
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,-14.717402205684,5.008697585775,15.005497650281,1.21398575719,-14.300191622295,-4.971717479306,9.97071128394,-5.62745015698,11.579542199741,11.83255305005,17.539207182014,6.634457722295,-1.455197499179,-0.349211000585,-0.983166926224,2.611430602078,-16.426580811999,6.450632841147,20.16274851274,19.723703716041,4.147230094678
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,8.597728852523,-0.003991771721,-1.023851875301,-2.962324744031,-0.901800879259,-7.509236338168,9.240201150307,6.207685521159,-2.419904444983,-7.072281254099,-2.166496326872,9.148552293025,0.647186044175,-7.673614595467,-3.117957920135,-2.658166756567,-3.949322359842,14.405423306876,0.564109191068,-12.866967121049,-5.37531782697
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,-0.228806496843,10.815498353909,6.955623177806,5.774436703441,-10.524098103557,1.043482391856,-0.124291039483,7.661827323977,4.8724245313,5.061013196478,7.517638174642,3.862394225625,0.130949709774,-3.829943438008,3.100208528626,-3.487439971831,-18.233382151014,23.191610050577,-3.788803641485,-1.00251262263,5.130860023342
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,NA,3.210470769233,1.937332936344,4.713928700644,3.198636896474,2.159595804891,-4.905549279906,6.144555423766,3.996518224582,3.287528149694,1.986293617845,2.102223910972,2.952140096193,4.653283379275,1.764530227625,4.347220540355,0.743090954509,-8.09289669139,5.873474291329,3.578367707158,3.206876312265,1.792513307517
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,NA,3.367757465167,2.497286441819,8.17243241306,4.206266812477,1.486484352686,-8.77410254019,10.939719975309,7.923737284586,4.49564600617,1.329324453193,7.338960050973,4.951757370264,6.347350612292,0.240539414718,8.252673780935,0.471442255264,-6.353578809874,7.269129522131,6.596211342762,3.787804891735,0.00587932131
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,NA,5.064813811859,3.103572261932,3.639684820158,0.503672515634,0.224575857582,-9.850741316872,10.625780885673,5.641173651871,0.976642102963,1.269485022446,-0.418382501217,-1.691623809607,5.340104640501,-0.706178298709,5.804190409848,-1.148978827949,-8.718385724173,6.383468842925,6.850138533232,5.42202260381,2.834362376885
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,4.103041833609,1.458369249572,4.207793087015,2.809498753114,-2.2487338241,-6.030965239626,8.142317828513,2.359993467778,3.19496440826,3.149925864662,5.017702200848,6.213995535441,5.314967759155,3.627609240498,5.253690477015,-0.131295987013,-17.792408081054,17.864852564911,14.60539748337,3.089852345177,4.669532062453
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,NA,13.398993020551,11.880921928362,13.132890074048,18.855191943638,8.128247433911,3.773828101981,2.84753979334,4.45047522636,16.457161538384,3.239389423268,5.540429223324,18.876559881626,22.032557617882,7.366834398538,9.362571927393,3.081924057965,-10.707165831157,6.051705978454,8.637102950125,10.967012381515,3.769819205374
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,23.014092758313,-12.523123859012,11.322232380906,7.167697679373,22.369954724004,6.156281269298,20.620232306461,-1.509697394762,5.733087374312,15.985120993047,0.476927259826,8.713357193623,10.918293041609,12.660525369068,3.767059044442,4.845133967611,-3.004401016481,5.155261490025,8.595959374282,7.381448998516,-1.636046615676
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,3.249142990335,2.398145665485,3.889941927797,3.3838724793,3.330063904074,1.457339220686,3.252791276864,3.061017981599,2.963683397771,0.952314919131,2.422248011189,2.712853554514,2.306217980809,1.437741804727,2.19455032576,1.956066122749,0.959637247816,2.975864256112,1.799824504184,4.308996053276,3.523376457276
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,-5.090117846894,5.279620747345,3.825621951945,6.050073817051,13.540316280231,-16.155222806941,2.771152821167,6.429124629497,-0.263877447167,1.91297251692,7.582770512137,3.650506286699,-1.148751472015,6.220255916221,2.993234444168,-4.775768879218,1.633971163406,9.948035297031,4.272063293099,3.591147159391,15.978010680941
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,NA,-2.424741479769,-4.365696804843,7.355669798499,3.112833327829,-1.54768683274,3.372841594645,6.361589190928,4.297526095175,5.032041280138,-4.436528205852,6.392339869609,5.774492816936,9.390644795812,4.104113041681,-0.709656076553,3.742204255298,0.788862667479,10.749454761747,12.451141280024,0.009097249598,3.312803214069
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",NA,5.896887484055,2.432990264079,10.690216568012,6.771599542245,7.242186390024,-11.72202378675,-1.24949114563,4.225186508346,-0.217201024794,2.124190682096,-3.230171036396,0.084014424811,2.716510891004,6.954737166513,2.234932056979,3.028908639111,-3.366244024452,-18.833735920899,-61.238797989012,-1.382132841582,-1.700236649862
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,NA,1.748435259564,0.125827106067,-0.837854355629,2.314740551648,-0.865968751262,1.211460846065,1.888924442012,0.258566563897,2.327561125774,1.734932470061,-1.666414605111,-1.204002478449,1.923265483012,-2.009973905558,-1.019718493467,-1.525242720781,-3.175910532477,-1.436920966967,3.262905679373,0.731346712413,-0.162834355246
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,0.047643226115,-4.019899927111,5.866693670288,2.277157227654,-0.893393804377,1.755567987095,-0.688163260154,4.414824632934,4.615944378759,0.53999999237,-0.644684009848,-4.351554214479,7.658345468906,1.363728155349,7.451803372419,6.372181968069,-7.723353156359,7.33324238608,1.622639163658,-0.7836448558,-1.475715012537
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,1.929298472521,0.444485582036,4.829404539691,5.74682399794,1.02442907245,-4.199452042399,3.3972654307,0.64836720373,2.438667090536,2.765434463489,-0.270051520902,3.610168582884,4.591683871357,2.614753413187,1.517379681055,-0.809184225474,-41.875342339121,27.487010625583,43.421260290932,4.684999110597,2.435084111601
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,-4.512733786316,7.655830695256,2.892137753704,0.537352369165,0.012130892889,-7.416445372286,-1.285380832493,2.26130282999,3.101508414802,4.913021818865,-4.613478763748,14.153982774258,2.182161232629,1.385040705762,1.00457897322,0.401900964301,-45.153599364184,46.216208215437,19.89974232097,-10.83549505313,-3.758215245225
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,3.88712220962,2.658525698856,1.217524634696,4.072881790779,2.213087339136,-0.704023486819,0.388671627504,-0.044798027332,4.558728977458,-0.096145117469,1.032777863943,1.601916129983,4.661250447494,0.337081760603,1.463180830387,1.598264073989,-12.47240604862,2.016218739874,1.488055099206,3.394016739145,-1.174844297213
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,-0.444923238662,0.142863385558,-0.35929768282,1.230518603788,-0.223131676703,5.662964077861,6.830403461828,1.461738168826,9.300600920484,-1.199908061728,-1.04274899755,-0.07667418128,0.639428403913,-0.165887055749,-1.5349994974,-0.007520947739,-0.542605036991,-1.093667468558,-0.649820168012,-0.198761022069,-0.006724300166
Estructura porcentual en valores constantes|B.1bP---Producto interno bruto<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Estructura porcentual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",7.349109203426,7.313771620705,7.509234483458,7.486733226448,7.235182295327,7.601817554912,7.195345862312,6.829491855613,6.364853015226,6.419794348189,6.285195319469,6.364747930432,6.47385439481,6.310615941482,6.276914472476,6.290166221358,6.510143223343,5.948711691281,6.258507197098,6.406926770963,6.440947403036,6.361712856613
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,92.650890796575,92.686228379295,92.490765516542,92.513266773552,92.764817704673,92.398182445088,92.804654137688,93.170508144387,93.635146984774,93.580205651811,93.714804680531,93.635252069568,93.526145605191,93.689384058518,93.723085527524,93.709833778642,93.489856776657,94.051288308719,93.741492802902,93.593073229037,93.559052596964,93.638287143387
Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,5.261849164364,5.754613923399,5.377112204928,5.459329845245,5.733364037682,5.746713453577,5.32678528702,5.525081261805,5.366304664137,5.699798173109,5.598456320255,6.098700756564,5.674882610309,5.597863170148,5.585526595865,5.638490384602,5.731124529402,6.400930561104,6.008809083143,5.967515744538,5.751696173905,5.851672770826
"Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",5.261849164364,5.754613923399,5.377112204928,5.459329845245,5.733364037682,5.746713453577,5.32678528702,5.525081261805,5.366304664137,5.699798173109,5.598456320255,6.098700756564,5.674882610309,5.597863170148,5.585526595865,5.638490384602,5.731124529402,6.400930561104,6.008809083143,5.967515744538,5.751696173905,5.851672770826
"Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",2.422137654538,2.88744389001,2.669358715922,2.661959745809,2.936874925739,3.010015037836,2.401298070981,2.588353939016,2.556789265382,2.815517941519,2.843232423947,3.412655278651,3.03853820788,2.977265042927,2.957481674081,2.987441233993,3.032246726862,3.368795478029,3.066780514836,3.127347881851,2.900062206845,2.944357015293
"Estructura porcentual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",2.661451210839,2.672252213946,2.620343839948,2.646538547364,2.659926210197,2.60871192912,2.855667171894,2.78216708111,2.744540622171,2.635190337705,2.688556881662,2.623192878363,2.564594261555,2.563452321139,2.566339090359,2.586080258115,2.634237775004,2.965162723828,2.879998525463,2.778182726223,2.79598960116,2.853673306032
