Año,Unnamed: 0,sector_economico_1,sector_economico_2,ta,HWES1
2011-09-30,505,0.0,4.0,189,297.0929277844901
2011-10-31,506,0.0,4.0,170,292.5890557934697
2011-11-30,507,0.0,4.0,175,287.4811784687418
2011-12-31,508,0.0,4.0,213,282.7944626992109
2012-01-31,509,0.0,4.0,243,279.88636008674376
2012-02-29,510,0.0,4.0,250,278.3494284164628
2012-03-31,511,0.0,4.0,248,277.16820223244355
2012-04-30,512,0.0,4.0,243,275.9528604727584
2012-05-31,513,0.0,4.0,238,274.5798246197268
2012-06-30,514,0.0,4.0,246,273.0556652605716
2012-07-31,515,0.0,4.0,245,271.9283458747144
2012-08-31,516,0.0,4.0,198,270.80633146326795
2012-09-30,517,0.0,4.0,190,267.77273431896515
2012-10-31,518,0.0,4.0,193,264.53220372234165
2012-11-30,519,0.0,4.0,193,261.5516952339108
2012-12-31,520,0.0,4.0,195,258.6953745991645
2013-01-31,521,0.0,4.0,198,256.0414006575327
2013-02-28,522,0.0,4.0,197,253.62300896346883
2013-03-31,523,0.0,4.0,198,251.26371692332432
2013-04-30,524,0.0,4.0,195,249.0443953848525
2013-05-31,525,0.0,4.0,187,246.79254557715032
2013-06-30,526,0.0,4.0,186,244.30118951143572
2013-07-31,527,0.0,4.0,190,241.87197328179258
2013-08-31,528,0.0,4.0,196,239.7106410617179
2013-09-30,529,0.0,4.0,193,237.88936435081297
2013-10-31,530,0.0,4.0,183,236.0189741695291
2013-11-30,531,0.0,4.0,180,233.8098502457987
2013-12-31,532,0.0,4.0,178,231.56777315222377
2014-01-31,533,0.0,4.0,176,229.33578260421444
2014-02-28,534,0.0,4.0,175,227.11345832903885
2014-03-31,535,0.0,4.0,181,224.94206423199557
2014-04-30,536,0.0,4.0,181,223.11114488899577
2014-05-31,537,0.0,4.0,184,221.35651385195428
2014-06-30,538,0.0,4.0,186,219.79999244145617
2014-07-31,539,0.0,4.0,181,218.39165942306218
2014-08-31,540,0.0,4.0,171,216.83367361376793
2014-09-30,541,0.0,4.0,164,214.92393721319428
2014-10-31,542,0.0,4.0,165,212.80210649597788
2014-11-30,543,0.0,4.0,171,210.81035205864546
2014-12-31,544,0.0,4.0,192,209.15158738953525
2015-01-31,545,0.0,4.0,199,208.43693791497128
2015-02-28,546,0.0,4.0,189,208.04373216851414
2015-03-31,547,0.0,4.0,185,207.2502433281594
2015-04-30,548,0.0,4.0,190,206.32314985615278
2015-05-31,549,0.0,4.0,190,205.64301861214642
2015-06-30,550,0.0,4.0,191,204.99122616997366
2015-07-31,551,0.0,4.0,193,204.40825841289143
2015-08-31,552,0.0,4.0,202,203.93291431235428
2015-09-30,553,0.0,4.0,178,203.85237621600618
2015-10-31,554,0.0,4.0,180,202.77519387367258
2015-11-30,555,0.0,4.0,201,201.82622746226957
2015-12-31,556,0.0,4.0,205,201.79180131800834
2016-01-31,557,0.0,4.0,205,201.92547626309133
2016-02-29,558,0.0,4.0,201,202.05358141879586
2016-03-31,559,0.0,4.0,194,202.0096821930127
2016-04-30,560,0.0,4.0,197,201.67594543497052
2016-05-31,561,0.0,4.0,196,201.48111437518008
2016-06-30,562,0.0,4.0,194,201.2527346095476
2016-07-31,563,0.0,4.0,188,200.9505373341498
2016-08-31,564,0.0,4.0,193,200.41093161189357
2016-09-30,565,0.0,4.0,197,200.10214279473135
2016-10-31,566,0.0,4.0,196,199.9728868449509
2016-11-30,567,0.0,4.0,196,199.80734989307794
2016-12-31,568,0.0,4.0,182,199.6487103141997
2017-01-31,569,0.0,4.0,184,198.91334738444138
2017-02-28,570,0.0,4.0,189,198.29195791008965
2017-03-31,571,0.0,4.0,198,197.90479299716927
2017-04-30,572,0.0,4.0,201,197.90875995562055
2017-05-31,573,0.0,4.0,203,198.03756162413637
2017-06-30,574,0.0,4.0,204,198.24432988979737
2017-07-31,575,0.0,4.0,209,198.4841494777225
2017-08-31,576,0.0,4.0,230,198.92230991615074
2017-09-30,577,0.0,4.0,231,200.21721366964448
2017-10-31,578,0.0,4.0,232,201.49982976674264
2017-11-30,579,0.0,4.0,229,202.77067019312835
2017-12-31,580,0.0,4.0,236,203.86355893508133
2018-01-31,581,0.0,4.0,233,205.2025773127863
2018-02-28,582,0.0,4.0,241,206.3608032580869
2018-03-31,583,0.0,4.0,240,207.80410312233326
2018-04-30,584,0.0,4.0,231,209.14559882556938
2018-05-31,585,0.0,4.0,235,210.056198874504
2018-06-30,586,0.0,4.0,237,211.09552392139966
2018-07-31,587,0.0,4.0,236,212.17487709134136
2018-08-31,588,0.0,4.0,233,213.16759054586882
2018-09-30,589,0.0,4.0,233,213.99394093979097
2018-10-31,590,0.0,4.0,231,214.7858600672997
2018-11-30,591,0.0,4.0,228,215.46144923116222
2018-12-31,592,0.0,4.0,224,215.98388884653048
2019-01-31,593,0.0,4.0,229,216.31789347792505
2019-02-28,594,0.0,4.0,225,216.84631458301152
2019-03-31,595,0.0,4.0,222,217.18605147538605
2019-04-30,596,0.0,4.0,233,217.38663266391163
2019-05-31,597,0.0,4.0,228,218.03718963624866
2019-06-30,598,0.0,4.0,236,218.4523067347383
2019-07-31,599,0.0,4.0,232,219.1834606207909
2019-08-31,600,0.0,4.0,270,219.7174830949246
2019-09-30,601,0.0,4.0,270,221.8125879659694
2019-10-31,602,0.0,4.0,272,223.8203968007207
2019-11-30,603,0.0,4.0,275,225.82788026735733
2019-12-31,604,0.0,4.0,246,227.8767185895508
2020-01-31,605,0.0,4.0,250,228.63185531498618
2020-02-29,606,0.0,4.0,251,229.52219467686174
2020-03-31,607,0.0,4.0,240,230.4171032319925
2020-04-30,608,0.0,4.0,356,230.81639059732618
2020-05-31,609,0.0,4.0,734,236.0323743224376
2020-06-30,610,0.0,4.0,1188,256.781025392336
2020-07-31,611,0.0,4.0,1236,295.5818160009887
2020-08-31,612,0.0,4.0,1003,334.7659070009475
2020-09-30,613,0.0,4.0,947,362.60899420924136
2020-10-31,614,0.0,4.0,946,386.958619450523
2020-11-30,615,0.0,4.0,447,410.25201030675123
2020-12-31,616,0.0,4.0,443,411.78317654396994
2021-01-31,617,0.0,4.0,426,413.08387752130454
2021-02-28,618,0.0,4.0,416,413.6220492912502
2021-03-31,619,0.0,4.0,416,413.72113057078144
2021-04-30,620,0.0,4.0,261,413.81608346366556
2021-05-31,621,0.0,4.0,415,407.4487466526795
2021-06-30,622,0.0,4.0,698,407.7633822088179
2021-07-31,623,0.0,4.0,710,419.85657461678386
2021-08-31,624,0.0,4.0,574,431.9458840077512
2021-09-30,625,0.0,4.0,575,437.8648055074283
2021-10-31,626,0.0,4.0,547,443.5787719446188
2021-11-30,627,0.0,4.0,439,447.8879897802597
2021-12-31,628,0.0,4.0,476,447.51765687274894
2022-01-31,629,0.0,4.0,473,448.70442116971776
2022-02-28,630,0.0,4.0,482,449.71673695431286
2022-03-31,631,0.0,4.0,501,451.06187291454984
2022-04-30,632,0.0,4.0,481,453.14262820977694
2022-05-31,633,0.0,4.0,337,454.3033520343696
2022-06-30,634,0.0,4.0,1303,449.4157123662709
2022-07-31,635,0.0,4.0,1067,484.98172435100963
2022-08-31,636,0.0,4.0,835,509.2324858363842
2022-09-30,637,0.0,4.0,867,522.8061322598683
2022-10-31,638,0.0,4.0,480,537.1475434157071
2022-11-30,639,0.0,4.0,428,534.766395773386
2022-12-31,640,0.0,4.0,410,530.3177959494949
2023-01-31,641,0.0,4.0,406,525.3045544515993
2023-02-28,642,0.0,4.0,256,520.3335313494493
2023-03-31,643,0.0,4.0,259,509.319634209889
2023-04-30,644,0.0,4.0,252,498.88964945114367
2023-05-31,645,0.0,4.0,252,488.6025807240127
2023-06-30,646,0.0,4.0,258,478.7441398605122
2023-07-31,647,0.0,4.0,274,469.5464673663242
2010-02-28,648,0.0,5.0,6,6.0
2010-03-31,649,0.0,5.0,6,6.0
2010-04-30,650,0.0,5.0,6,6.0
2010-05-31,651,0.0,5.0,6,6.0
2010-06-30,652,0.0,5.0,6,6.0
2010-07-31,653,0.0,5.0,6,6.0
2010-08-31,654,0.0,5.0,6,6.0
2010-09-30,655,0.0,5.0,6,6.0
2010-10-31,656,0.0,5.0,6,6.0
2010-11-30,657,0.0,5.0,6,6.0
2010-12-31,658,0.0,5.0,6,6.0
2011-01-31,659,0.0,5.0,6,6.0
2011-02-28,660,0.0,5.0,6,6.0
2011-03-31,661,0.0,5.0,6,6.0
2011-04-30,662,0.0,5.0,6,6.0
2011-05-31,663,0.0,5.0,6,6.0
2011-06-30,664,0.0,5.0,6,6.0
2011-07-31,665,0.0,5.0,6,6.0
2011-08-31,666,0.0,5.0,6,6.0
2011-09-30,667,0.0,5.0,5,6.0
2011-10-31,668,0.0,5.0,5,5.958333333333333
2011-11-30,669,0.0,5.0,5,5.918402777777778
2011-12-31,670,0.0,5.0,5,5.88013599537037
2012-01-31,671,0.0,5.0,4,5.843463662229938
2012-02-29,672,0.0,5.0,4,5.766652676303691
2012-03-31,673,0.0,5.0,4,5.693042148124371
2012-04-30,674,0.0,5.0,4,5.622498725285856
2012-05-31,675,0.0,5.0,4,5.554894611732279
2012-06-30,676,0.0,5.0,4,5.490107336243435
2012-07-31,677,0.0,5.0,4,5.428019530566625
2012-08-31,678,0.0,5.0,4,5.368518716793016
2012-09-30,679,0.0,5.0,4,5.311497103593307
2012-10-31,680,0.0,5.0,4,5.256851390943587
2012-11-30,681,0.0,5.0,4,5.2044825829876045
2012-12-31,682,0.0,5.0,4,5.154295808696455
2013-01-31,683,0.0,5.0,5,5.106200150000769
2013-02-28,684,0.0,5.0,5,5.1017751437507375
2013-03-31,685,0.0,5.0,5,5.097534512761123
2013-04-30,686,0.0,5.0,5,5.09347057472941
2013-05-31,687,0.0,5.0,5,5.089575967449018
2013-06-30,688,0.0,5.0,5,5.085843635471975
2013-07-31,689,0.0,5.0,5,5.08226681732731
2013-08-31,690,0.0,5.0,5,5.078839033272005
2013-09-30,691,0.0,5.0,5,5.075554073552338
2013-10-31,692,0.0,5.0,5,5.0724059871543234
2013-11-30,693,0.0,5.0,5,5.0693890710228935
2013-12-31,694,0.0,5.0,5,5.066497859730273
2014-01-31,695,0.0,5.0,5,5.063727115574845
2014-02-28,696,0.0,5.0,5,5.061071819092559
2014-03-31,697,0.0,5.0,6,5.0585271599637025
2014-04-30,698,0.0,5.0,6,5.097755194965215
2014-05-31,699,0.0,5.0,11,5.1353487285083315
2014-06-30,700,0.0,5.0,16,5.379709198153818
2014-07-31,701,0.0,5.0,17,5.822221314897409
2014-08-31,702,0.0,5.0,16,6.28796209344335
2014-09-30,703,0.0,5.0,16,6.692630339549877
2014-10-31,704,0.0,5.0,16,7.0804374087353
2014-11-30,705,0.0,5.0,16,7.452085850037996
2014-12-31,706,0.0,5.0,16,7.808248939619746
2015-01-31,707,0.0,5.0,18,8.149571900468924
2015-02-28,708,0.0,5.0,18,8.560006404616054
2015-03-31,709,0.0,5.0,18,8.953339471090386
2015-04-30,710,0.0,5.0,16,9.330283659794954
2015-05-31,711,0.0,5.0,22,9.608188507303497
2015-06-30,712,0.0,5.0,22,10.124513986165852
2015-07-31,713,0.0,5.0,22,10.61932590340894
2015-08-31,714,0.0,5.0,22,11.093520657433567
2015-09-30,715,0.0,5.0,23,11.547957296707168
2015-10-31,716,0.0,5.0,23,12.025125742677703
2015-11-30,717,0.0,5.0,23,12.482412170066134
2015-12-31,718,0.0,5.0,23,12.92064499631338
2016-01-31,719,0.0,5.0,21,13.34061812146699
2016-02-29,720,0.0,5.0,22,13.659759033072532
2016-03-31,721,0.0,5.0,21,14.007269073361178
2016-04-30,722,0.0,5.0,22,14.298632861971129
2016-05-31,723,0.0,5.0,21,14.619523159388999
2016-06-30,724,0.0,5.0,19,14.885376361081125
2016-07-31,725,0.0,5.0,20,15.056819012702745
2016-08-31,726,0.0,5.0,21,15.262784887173465
2016-09-30,727,0.0,5.0,21,15.501835516874571
2016-10-31,728,0.0,5.0,21,15.730925703671465
2016-11-30,729,0.0,5.0,21,15.950470466018489
2016-12-31,730,0.0,5.0,21,16.160867529934386
2017-01-31,731,0.0,5.0,21,16.362498049520454
2017-02-28,732,0.0,5.0,21,16.555727297457103
2017-03-31,733,0.0,5.0,21,16.740905326729724
2017-04-30,734,0.0,5.0,21,16.918367604782652
2017-05-31,735,0.0,5.0,23,17.088435621250042
2017-06-30,736,0.0,5.0,25,17.334750803697958
2017-07-31,737,0.0,5.0,26,17.65413618687721
2017-08-31,738,0.0,5.0,29,18.00188051242399
2017-09-30,739,0.0,5.0,30,18.46013549107299
2017-10-31,740,0.0,5.0,28,18.940963178944948
2017-11-30,741,0.0,5.0,28,19.31842304648891
2017-12-31,742,0.0,5.0,27,19.680155419551873
2018-01-31,743,0.0,5.0,27,19.98514894373721
2018-02-28,744,0.0,5.0,28,20.27743440441483
2018-03-31,745,0.0,5.0,28,20.59920797089755
2018-04-30,746,0.0,5.0,30,20.907574305443486
2018-05-31,747,0.0,5.0,30,21.28642537605001
2018-06-30,748,0.0,5.0,30,21.64949098538126
2018-07-31,749,0.0,5.0,29,21.997428860990375
2018-08-31,750,0.0,5.0,31,22.28920265844911
2018-09-30,751,0.0,5.0,32,22.652152547680398
2018-10-31,752,0.0,5.0,32,23.041646191527047
2018-11-30,753,0.0,5.0,31,23.414910933546754
2018-12-31,754,0.0,5.0,34,23.73095631131564
2019-01-31,755,0.0,5.0,34,24.15883313167749
2019-02-28,756,0.0,5.0,33,24.56888175119093
2019-03-31,757,0.0,5.0,33,24.92017834489131
2019-04-30,758,0.0,5.0,35,25.256837580520838
2019-05-31,759,0.0,5.0,35,25.66280268133247
2019-06-30,760,0.0,5.0,37,26.051852569610283
2019-07-31,761,0.0,5.0,35,26.508025379209858
2019-08-31,762,0.0,5.0,38,26.861857655076115
2019-09-30,763,0.0,5.0,37,27.325946919447944
2019-10-31,764,0.0,5.0,37,27.729032464470947
2019-11-30,765,0.0,5.0,35,28.115322778451326
2019-12-31,766,0.0,5.0,39,28.402184329349186
2020-01-31,767,0.0,5.0,40,28.843759982292973
2020-02-29,768,0.0,5.0,42,29.308603316364103
2020-03-31,769,0.0,5.0,41,29.8374115115156
2020-04-30,770,0.0,5.0,40,30.30251936520245
2020-05-31,771,0.0,5.0,40,30.706581058319017
2020-06-30,772,0.0,5.0,40,31.093806847555726
2020-07-31,773,0.0,5.0,40,31.464898228907572
2020-08-31,774,0.0,5.0,40,31.820527469369758
2020-09-30,775,0.0,5.0,41,32.16133882481269
2020-10-31,776,0.0,5.0,39,32.52961637377883
2020-11-30,777,0.0,5.0,43,32.799215691538045
2020-12-31,778,0.0,5.0,44,33.22424837105729
2021-01-31,779,0.0,5.0,44,33.67323802226324
2021-02-28,780,0.0,5.0,44,34.10351977133561
2021-03-31,781,0.0,5.0,44,34.51587311419663
2021-04-30,782,0.0,5.0,44,34.911045067771774
2021-05-31,783,0.0,5.0,44,35.28975152328129
2021-06-30,784,0.0,5.0,44,35.652678543144575
2021-07-31,785,0.0,5.0,45,36.00048360384689
2021-08-31,786,0.0,5.0,47,36.3754634536866
2021-09-30,787,0.0,5.0,48,36.81815247644966
2021-10-31,788,0.0,5.0,47,37.28406278993093
2021-11-30,789,0.0,5.0,49,37.68889350701714
2021-12-31,790,0.0,5.0,45,38.16018961089143
2022-01-31,791,0.0,5.0,45,38.44518171043762
2022-02-28,792,0.0,5.0,45,38.71829913916939
2022-03-31,793,0.0,5.0,44,38.98003667503733
2022-04-30,794,0.0,5.0,46,39.18920181357745
2022-05-31,795,0.0,5.0,44,39.47298507134505
2022-06-30,796,0.0,5.0,46,39.661610693372346
2022-07-31,797,0.0,5.0,47,39.92571024781516
2022-08-31,798,0.0,5.0,48,40.220472320822864
2022-09-30,799,0.0,5.0,48,40.54461930745525
2022-10-31,800,0.0,5.0,47,40.855260169644616
2022-11-30,801,0.0,5.0,47,41.11129099590943
2022-12-31,802,0.0,5.0,47,41.35665387107987
2023-01-31,803,0.0,5.0,48,41.591793293118215
2023-02-28,804,0.0,5.0,47,41.858801905904954
2023-03-31,805,0.0,5.0,49,42.07301849315892
2023-04-30,806,0.0,5.0,48,42.36164272261063
2023-05-31,807,0.0,5.0,48,42.59657427583519
2023-06-30,808,0.0,5.0,49,42.821717014342056
2023-07-31,809,0.0,5.0,49,43.079145472077805
2010-02-28,810,1.0,11.0,1383,1383.0
2010-03-31,811,1.0,11.0,1377,1383.0
2010-04-30,812,1.0,11.0,1348,1382.75
2010-05-31,813,1.0,11.0,1365,1381.3020833333335
2010-06-30,814,1.0,11.0,1404,1380.6228298611113
2010-07-31,815,1.0,11.0,1409,1381.5968786168985
2010-08-31,816,1.0,11.0,1414,1382.7386753411943
2010-09-30,817,1.0,11.0,1435,1384.0412305353113
2010-10-31,818,1.0,11.0,1428,1386.1645125963403
2010-11-30,819,1.0,11.0,1347,1387.9076579048262
2010-12-31,820,1.0,11.0,1444,1386.2031721587919
2011-01-31,821,1.0,11.0,1466,1388.6113733188424
2011-02-28,822,1.0,11.0,1480,1391.8358994305572
2011-03-31,823,1.0,11.0,1497,1395.5094036209507
2011-04-30,824,1.0,11.0,1544,1399.7381784700779
2011-05-31,825,1.0,11.0,1564,1405.7490877004911
2011-06-30,826,1.0,11.0,1562,1412.342875712971
2011-07-31,827,1.0,11.0,1517,1418.5785892249305
2011-08-31,828,1.0,11.0,1518,1422.6794813405584
2011-09-30,829,1.0,11.0,1492,1426.651169618035
2011-10-31,830,1.0,11.0,1365,1429.374037550617
2011-11-30,831,1.0,11.0,1374,1426.691785986008
2011-12-31,832,1.0,11.0,1361,1424.4962949032576
2012-01-31,833,1.0,11.0,1382,1421.8506159489552
2012-02-29,834,1.0,11.0,1401,1420.1901736177488
2012-03-31,835,1.0,11.0,1412,1419.3905830503427
2012-04-30,836,1.0,11.0,1442,1419.0826420899118
2012-05-31,837,1.0,11.0,1484,1420.0375320028322
2012-06-30,838,1.0,11.0,1451,1422.7026348360475
2012-07-31,839,1.0,11.0,1435,1423.8816917178788
2012-08-31,840,1.0,11.0,1337,1424.3449545629674
2012-09-30,841,1.0,11.0,1356,1420.705581456177
2012-10-31,842,1.0,11.0,1359,1418.0095155621698
2012-11-30,843,1.0,11.0,1355,1415.5507857470793
2012-12-31,844,1.0,11.0,1363,1413.027836340951
2013-01-31,845,1.0,11.0,1368,1410.943343160078
2013-02-28,846,1.0,11.0,1389,1409.1540371950748
2013-03-31,847,1.0,11.0,1454,1408.31428564528
2013-04-30,848,1.0,11.0,1446,1410.2178570767267
2013-05-31,849,1.0,11.0,1467,1411.7087796985297
2013-06-30,850,1.0,11.0,1450,1414.0125805444243
2013-07-31,851,1.0,11.0,1451,1415.5120563550734
2013-08-31,852,1.0,11.0,1444,1416.990720673612
2013-09-30,853,1.0,11.0,1454,1418.1161073122116
2013-10-31,854,1.0,11.0,1449,1419.611269507536
2013-11-30,855,1.0,11.0,1432,1420.835799944722
2013-12-31,856,1.0,11.0,1439,1421.3009749470255
2014-01-31,857,1.0,11.0,1440,1422.0384343242326
2014-02-28,858,1.0,11.0,1450,1422.7868328940563
2014-03-31,859,1.0,11.0,1457,1423.9207148568041
2014-04-30,860,1.0,11.0,1465,1425.2990184044372
2014-05-31,861,1.0,11.0,1442,1426.9532259709192
2014-06-30,862,1.0,11.0,1445,1427.5801748887975
2014-07-31,863,1.0,11.0,1442,1428.3060009350975
2014-08-31,864,1.0,11.0,1423,1428.8765842294683
2014-09-30,865,1.0,11.0,1426,1428.6317265532407
2014-10-31,866,1.0,11.0,1407,1428.522071280189
2014-11-30,867,1.0,11.0,1393,1427.6253183101812
2014-12-31,868,1.0,11.0,1391,1426.1825967139239
2015-01-31,869,1.0,11.0,1385,1424.716655184177
2015-02-28,870,1.0,11.0,1393,1423.0617945515028
2015-03-31,871,1.0,11.0,1388,1421.8092197785236
2015-04-30,872,1.0,11.0,1398,1420.4005022877518
2015-05-31,873,1.0,11.0,1412,1419.4671480257623
2015-06-30,874,1.0,11.0,1394,1419.1560168580222
2015-07-31,875,1.0,11.0,1441,1418.107849488938
2015-08-31,876,1.0,11.0,1446,1419.0616890935657
2015-09-30,877,1.0,11.0,1427,1420.1841187146672
2015-10-31,878,1.0,11.0,1374,1420.4681137682228
2015-11-30,879,1.0,11.0,1346,1418.5319423612136
2015-12-31,880,1.0,11.0,1334,1415.509778096163
2016-01-31,881,1.0,11.0,1329,1412.1135373421562
2016-02-29,882,1.0,11.0,1340,1408.6504732862331
2016-03-31,883,1.0,11.0,1346,1405.7900368993066
2016-04-30,884,1.0,11.0,1349,1403.2987853618356
2016-05-31,885,1.0,11.0,1375,1401.0363359717592
2016-06-30,886,1.0,11.0,1350,1399.9514886396028
2016-07-31,887,1.0,11.0,1340,1397.8701766129527
2016-08-31,888,1.0,11.0,1367,1395.4589192540798
2016-09-30,889,1.0,11.0,1364,1394.2731309518265
2016-10-31,890,1.0,11.0,1369,1393.0117504955003
2016-11-30,891,1.0,11.0,1363,1392.0112608915213
2016-12-31,892,1.0,11.0,1328,1390.8024583543747
2017-01-31,893,1.0,11.0,1375,1388.1856892562757
2017-02-28,894,1.0,11.0,1426,1387.6362855372645
2017-03-31,895,1.0,11.0,1528,1389.2347736398785
2017-04-30,896,1.0,11.0,1570,1395.0166580715504
2017-05-31,897,1.0,11.0,1613,1402.3076306519026
2017-06-30,898,1.0,11.0,1637,1411.08647937474
2017-07-31,899,1.0,11.0,1567,1420.499542734126
2017-08-31,900,1.0,11.0,1527,1426.6037284535375
2017-09-30,901,1.0,11.0,1527,1430.7869064346403
2017-10-31,902,1.0,11.0,1548,1434.795785333197
2017-11-30,903,1.0,11.0,1524,1439.5126276109806
2017-12-31,904,1.0,11.0,1302,1443.0329347938566
2018-01-31,905,1.0,11.0,1337,1437.1565625107794
2018-02-28,906,1.0,11.0,1342,1432.9833724061637
2018-03-31,907,1.0,11.0,1373,1429.192398555907
2018-04-30,908,1.0,11.0,1398,1426.8510486160774
2018-05-31,909,1.0,11.0,1398,1425.6489215904076
2018-06-30,910,1.0,11.0,1430,1424.4968831908072
2018-07-31,911,1.0,11.0,1393,1424.7261797245235
2018-08-31,912,1.0,11.0,1442,1423.4042555693352
2018-09-30,913,1.0,11.0,1453,1424.1790782539463
2018-10-31,914,1.0,11.0,1394,1425.3799499933652
2018-11-30,915,1.0,11.0,1388,1424.072452076975
2018-12-31,916,1.0,11.0,1388,1422.5694332404344
2019-01-31,917,1.0,11.0,1403,1421.1290401887495
2019-02-28,918,1.0,11.0,1398,1420.3736635142182
2019-03-31,919,1.0,11.0,1411,1419.441427534459
2019-04-30,920,1.0,11.0,1369,1419.0897013871902
2019-05-31,921,1.0,11.0,1384,1417.0026304960575
2019-06-30,922,1.0,11.0,1343,1415.6275208920551
2019-07-31,923,1.0,11.0,1327,1412.6013741882196
2019-08-31,924,1.0,11.0,1323,1409.0346502637105
2019-09-30,925,1.0,11.0,1334,1405.4498731693893
2019-10-31,926,1.0,11.0,1332,1402.4727951206648
2019-11-30,927,1.0,11.0,1284,1399.5364286573038
2019-12-31,928,1.0,11.0,1368,1394.7224107965828
2020-01-31,929,1.0,11.0,1399,1393.608977013392
2020-02-29,930,1.0,11.0,1396,1393.8336029711675
2020-03-31,931,1.0,11.0,1382,1393.9238695140357
2020-04-30,932,1.0,11.0,1404,1393.4270416176175
2020-05-31,933,1.0,11.0,1392,1393.8675815502168
2020-06-30,934,1.0,11.0,1385,1393.7897656522912
2020-07-31,935,1.0,11.0,1410,1393.423525416779
2020-08-31,936,1.0,11.0,1402,1394.1142118577466
2020-09-30,937,1.0,11.0,1396,1394.442786363674
2020-10-31,938,1.0,11.0,1363,1394.5076702651877
2020-11-30,939,1.0,11.0,1366,1393.194850670805
2020-12-31,940,1.0,11.0,1363,1392.0617318928548
2021-01-31,941,1.0,11.0,1360,1390.8508263973192
2021-02-28,942,1.0,11.0,1358,1389.565375297431
2021-03-31,943,1.0,11.0,1377,1388.2501513267048
2021-04-30,944,1.0,11.0,1371,1387.7813950214254
2021-05-31,945,1.0,11.0,1382,1387.082170228866
2021-06-30,946,1.0,11.0,1494,1386.8704131359966
2021-07-31,947,1.0,11.0,1555,1391.3341459219969
2021-08-31,948,1.0,11.0,1516,1398.1535565085806
2021-09-30,949,1.0,11.0,1492,1403.0638249873898
2021-10-31,950,1.0,11.0,1487,1406.7694989462486
2021-11-30,951,1.0,11.0,1464,1410.112436490155
2021-12-31,952,1.0,11.0,1492,1412.3577516363987
2022-01-31,953,1.0,11.0,1476,1415.676178651549
2022-02-28,954,1.0,11.0,1458,1418.1896712077346
2022-03-31,955,1.0,11.0,1447,1419.8484349074124
2022-04-30,956,1.0,11.0,1451,1420.9797501196038
2022-05-31,957,1.0,11.0,1444,1422.2305938646202
2022-06-30,958,1.0,11.0,1414,1423.1376524535945
2022-07-31,959,1.0,11.0,1439,1422.7569169346948
2022-08-31,960,1.0,11.0,1490,1423.433712062416
2022-09-30,961,1.0,11.0,1488,1426.2073073931485
2022-10-31,962,1.0,11.0,1495,1428.782002918434
