Año,sector_economico_1,sector_economico_2,ta,asegurados
31/03/2025,0,5,59,59
30/04/2025,0,5,59,59
31/05/2025,0,5,60,60
30/06/2025,0,5,58,58
31/07/2025,0,5,60,60
31/08/2025,0,5,59,59
30/09/2025,0,5,62,62
31/10/2025,0,5,61,61
30/11/2025,0,5,62,62
31/12/2025,0,5,65,65
31/01/2026,0,5,65,65
31/03/2010,1,11,1383,
30/04/2010,1,11,1377,
31/05/2010,1,11,1348,
30/06/2010,1,11,1365,
31/07/2010,1,11,1404,
31/08/2010,1,11,1409,
30/09/2010,1,11,1414,
31/10/2010,1,11,1435,
30/11/2010,1,11,1428,
31/12/2010,1,11,1347,
31/01/2011,1,11,1444,
28/02/2011,1,11,1466,
31/03/2011,1,11,1480,
30/04/2011,1,11,1497,
31/05/2011,1,11,1544,
30/06/2011,1,11,1564,
31/07/2011,1,11,1562,
31/08/2011,1,11,1517,
30/09/2011,1,11,1518,
31/10/2011,1,11,1492,
30/11/2011,1,11,1365,
31/12/2011,1,11,1374,
31/01/2012,1,11,1361,
29/02/2012,1,11,1382,
31/03/2012,1,11,1401,
30/04/2012,1,11,1412,
31/05/2012,1,11,1442,
30/06/2012,1,11,1484,
31/07/2012,1,11,1451,
31/08/2012,1,11,1435,
30/09/2012,1,11,1337,
31/10/2012,1,11,1356,
30/11/2012,1,11,1359,
31/12/2012,1,11,1355,
31/01/2013,1,11,1363,
28/02/2013,1,11,1368,
31/03/2013,1,11,1389,
30/04/2013,1,11,1454,
31/05/2013,1,11,1446,
30/06/2013,1,11,1467,
31/07/2013,1,11,1450,
31/08/2013,1,11,1451,
30/09/2013,1,11,1444,
31/10/2013,1,11,1454,
30/11/2013,1,11,1449,
31/12/2013,1,11,1432,
31/01/2014,1,11,1439,
28/02/2014,1,11,1440,
31/03/2014,1,11,1450,
30/04/2014,1,11,1457,
31/05/2014,1,11,1465,
30/06/2014,1,11,1442,
31/07/2014,1,11,1445,
31/08/2014,1,11,1442,
30/09/2014,1,11,1423,
31/10/2014,1,11,1426,
30/11/2014,1,11,1407,
31/12/2014,1,11,1393,
31/01/2015,1,11,1391,
28/02/2015,1,11,1385,
31/03/2015,1,11,1393,
30/04/2015,1,11,1388,
31/05/2015,1,11,1398,
30/06/2015,1,11,1412,
31/07/2015,1,11,1394,
31/08/2015,1,11,1441,
30/09/2015,1,11,1446,
31/10/2015,1,11,1427,
30/11/2015,1,11,1374,
31/12/2015,1,11,1346,
31/01/2016,1,11,1334,
29/02/2016,1,11,1329,
31/03/2016,1,11,1340,
30/04/2016,1,11,1346,
31/05/2016,1,11,1349,
30/06/2016,1,11,1375,
31/07/2016,1,11,1350,
31/08/2016,1,11,1340,
30/09/2016,1,11,1367,
31/10/2016,1,11,1364,
30/11/2016,1,11,1369,
31/12/2016,1,11,1363,
31/01/2017,1,11,1328,
28/02/2017,1,11,1375,
31/03/2017,1,11,1426,
30/04/2017,1,11,1528,
31/05/2017,1,11,1570,
30/06/2017,1,11,1613,
31/07/2017,1,11,1637,
31/08/2017,1,11,1567,
30/09/2017,1,11,1527,
31/10/2017,1,11,1527,
30/11/2017,1,11,1548,
31/12/2017,1,11,1524,
31/01/2018,1,11,1302,
28/02/2018,1,11,1337,
31/03/2018,1,11,1342,
30/04/2018,1,11,1373,
31/05/2018,1,11,1398,
30/06/2018,1,11,1398,
31/07/2018,1,11,1430,
31/08/2018,1,11,1393,
30/09/2018,1,11,1442,
31/10/2018,1,11,1453,
30/11/2018,1,11,1394,
31/12/2018,1,11,1388,
31/01/2019,1,11,1388,
28/02/2019,1,11,1403,
31/03/2019,1,11,1398,
30/04/2019,1,11,1411,
31/05/2019,1,11,1369,
30/06/2019,1,11,1384,
31/07/2019,1,11,1343,
31/08/2019,1,11,1327,
30/09/2019,1,11,1323,
31/10/2019,1,11,1334,
30/11/2019,1,11,1332,
31/12/2019,1,11,1284,
31/01/2020,1,11,1368,
29/02/2020,1,11,1399,
31/03/2020,1,11,1396,
30/04/2020,1,11,1382,
31/05/2020,1,11,1404,
30/06/2020,1,11,1392,
31/07/2020,1,11,1385,
31/08/2020,1,11,1410,
30/09/2020,1,11,1402,
31/10/2020,1,11,1396,
30/11/2020,1,11,1363,
31/12/2020,1,11,1366,
31/01/2021,1,11,1363,
28/02/2021,1,11,1360,
31/03/2021,1,11,1358,
30/04/2021,1,11,1377,
31/05/2021,1,11,1371,
30/06/2021,1,11,1382,
31/07/2021,1,11,1494,
31/08/2021,1,11,1555,
30/09/2021,1,11,1516,
31/10/2021,1,11,1492,
30/11/2021,1,11,1487,
31/12/2021,1,11,1464,
31/01/2022,1,11,1492,
28/02/2022,1,11,1476,
31/03/2022,1,11,1458,
30/04/2022,1,11,1447,
31/05/2022,1,11,1451,
30/06/2022,1,11,1444,
31/07/2022,1,11,1414,
31/08/2022,1,11,1439,
30/09/2022,1,11,1490,
31/10/2022,1,11,1488,
30/11/2022,1,11,1495,
31/12/2022,1,11,1504,
31/01/2023,1,11,1530,1530
28/02/2023,1,11,1550,1550
31/03/2023,1,11,1516,1516
30/04/2023,1,11,1522,1522
31/05/2023,1,11,1508,1508
30/06/2023,1,11,1561,1561
31/07/2023,1,11,1559,1559
31/08/2023,1,11,1574,1574
30/09/2023,1,11,1556,1556
31/10/2023,1,11,1565,1565
30/11/2023,1,11,1564,1564
31/12/2023,1,11,1565,1565
31/01/2024,1,11,1567,1567
29/02/2024,1,11,1585,1585
31/03/2024,1,11,1567,1567
30/04/2024,1,11,1577,1577
31/05/2024,1,11,1575,1575
30/06/2024,1,11,1587,1587
31/07/2024,1,11,1555,1555
31/08/2024,1,11,1587,1587
30/09/2024,1,11,1616,1616
31/10/2024,1,11,1614,1614
30/11/2024,1,11,1615,1615
31/12/2024,1,11,1603,1603
31/01/2025,1,11,1654,1654
28/02/2025,1,11,1626,1626
31/03/2025,1,11,1627,1627
30/04/2025,1,11,1607,1607
31/05/2025,1,11,1606,1606
30/06/2025,1,11,1622,1622
31/07/2025,1,11,1614,1614
31/08/2025,1,11,1581,1581
30/09/2025,1,11,1548,1548
31/10/2025,1,11,1577,1577
30/11/2025,1,11,1574,1574
31/12/2025,1,11,1544,1544
31/01/2026,1,11,1553,1553
31/03/2010,1,12,5,
30/04/2010,1,12,5,
31/05/2010,1,12,5,
30/06/2010,1,12,5,
31/07/2010,1,12,5,
31/08/2010,1,12,5,
30/09/2010,1,12,5,
31/10/2010,1,12,5,
30/11/2010,1,12,5,
31/12/2010,1,12,5,
31/01/2011,1,12,5,
28/02/2011,1,12,4,
31/03/2011,1,12,4,
30/04/2011,1,12,4,
31/05/2011,1,12,4,
30/06/2011,1,12,4,
31/07/2011,1,12,4,
31/08/2011,1,12,4,
30/09/2011,1,12,4,
31/10/2011,1,12,4,
30/11/2011,1,12,4,
31/12/2011,1,12,4,
31/01/2012,1,12,4,
29/02/2012,1,12,4,
31/03/2012,1,12,4,
30/04/2012,1,12,4,
31/05/2012,1,12,4,
30/06/2012,1,12,4,
31/07/2012,1,12,4,
31/08/2012,1,12,4,
30/09/2012,1,12,4,
31/10/2012,1,12,4,
30/11/2012,1,12,4,
31/12/2012,1,12,4,
31/01/2013,1,12,4,
28/02/2013,1,12,4,
31/03/2013,1,12,5,
30/04/2013,1,12,5,
31/05/2013,1,12,5,
30/06/2013,1,12,5,
31/07/2013,1,12,5,
31/08/2013,1,12,5,
30/09/2013,1,12,5,
31/10/2013,1,12,5,
30/11/2013,1,12,6,
31/12/2013,1,12,6,
31/01/2014,1,12,6,
28/02/2014,1,12,6,
31/03/2014,1,12,6,
30/04/2014,1,12,5,
31/05/2014,1,12,5,
30/06/2014,1,12,4,
31/07/2014,1,12,6,
31/08/2014,1,12,6,
30/09/2014,1,12,6,
31/10/2014,1,12,6,
30/11/2014,1,12,5,
31/12/2014,1,12,5,
31/01/2015,1,12,4,
28/02/2015,1,12,4,
31/03/2015,1,12,5,
30/04/2015,1,12,5,
31/05/2015,1,12,5,
30/06/2015,1,12,4,
31/07/2015,1,12,4,
31/08/2015,1,12,4,
30/09/2015,1,12,4,
31/10/2015,1,12,4,
30/11/2015,1,12,3,
31/12/2015,1,12,3,
31/01/2016,1,12,3,
29/02/2016,1,12,3,
31/03/2016,1,12,3,
30/04/2016,1,12,3,
31/05/2016,1,12,3,
30/06/2016,1,12,3,
31/07/2016,1,12,3,
31/08/2016,1,12,3,
30/09/2016,1,12,2,
31/10/2016,1,12,2,
30/11/2016,1,12,2,
31/12/2016,1,12,1,
31/01/2017,1,12,2,
28/02/2017,1,12,2,
31/03/2017,1,12,2,
30/04/2017,1,12,3,
31/05/2017,1,12,3,
30/06/2017,1,12,3,
31/07/2017,1,12,3,
31/08/2017,1,12,3,
30/09/2017,1,12,3,
31/10/2017,1,12,3,
30/11/2017,1,12,3,
31/12/2017,1,12,3,
31/01/2018,1,12,3,
28/02/2018,1,12,3,
31/03/2018,1,12,7,
30/04/2018,1,12,8,
31/05/2018,1,12,10,
30/06/2018,1,12,16,
31/07/2018,1,12,18,
31/08/2018,1,12,17,
30/09/2018,1,12,19,
31/10/2018,1,12,19,
30/11/2018,1,12,19,
31/12/2018,1,12,19,
31/01/2019,1,12,20,
28/02/2019,1,12,20,
31/03/2019,1,12,23,
30/04/2019,1,12,22,
31/05/2019,1,12,37,
30/06/2019,1,12,32,
31/07/2019,1,12,32,
31/08/2019,1,12,29,
30/09/2019,1,12,28,
31/10/2019,1,12,29,
30/11/2019,1,12,29,
31/12/2019,1,12,28,
31/01/2020,1,12,28,
29/02/2020,1,12,13,
31/03/2020,1,12,13,
30/04/2020,1,12,13,
31/05/2020,1,12,12,
30/06/2020,1,12,12,
31/07/2020,1,12,11,
31/08/2020,1,12,11,
30/09/2020,1,12,12,
31/10/2020,1,12,12,
30/11/2020,1,12,12,
31/12/2020,1,12,9,
31/01/2021,1,12,9,
28/02/2021,1,12,9,
31/03/2021,1,12,10,
30/04/2021,1,12,9,
31/05/2021,1,12,19,
30/06/2021,1,12,21,
31/07/2021,1,12,19,
31/08/2021,1,12,18,
30/09/2021,1,12,19,
31/10/2021,1,12,18,
30/11/2021,1,12,18,
31/12/2021,1,12,19,
31/01/2022,1,12,21,
28/02/2022,1,12,21,
31/03/2022,1,12,19,
30/04/2022,1,12,18,
31/05/2022,1,12,18,
30/06/2022,1,12,18,
31/07/2022,1,12,11,
31/08/2022,1,12,13,
30/09/2022,1,12,12,
31/10/2022,1,12,12,
30/11/2022,1,12,13,
31/12/2022,1,12,12,
31/01/2023,1,12,14,14
28/02/2023,1,12,14,14
31/03/2023,1,12,14,14
30/04/2023,1,12,14,14
31/05/2023,1,12,16,16
30/06/2023,1,12,17,17
31/07/2023,1,12,19,19
31/08/2023,1,12,21,21
30/09/2023,1,12,23,23
31/10/2023,1,12,24,24
30/11/2023,1,12,24,24
31/12/2023,1,12,24,24
31/01/2024,1,12,27,27
29/02/2024,1,12,32,32
31/03/2024,1,12,31,31
30/04/2024,1,12,32,32
31/05/2024,1,12,34,34
30/06/2024,1,12,33,33
31/07/2024,1,12,37,37
31/08/2024,1,12,38,38
30/09/2024,1,12,42,42
31/10/2024,1,12,37,37
30/11/2024,1,12,38,38
31/12/2024,1,12,37,37
31/01/2025,1,12,37,37
28/02/2025,1,12,35,35
31/03/2025,1,12,36,36
30/04/2025,1,12,40,40
31/05/2025,1,12,41,41
30/06/2025,1,12,43,43
31/07/2025,1,12,43,43
31/08/2025,1,12,43,43
30/09/2025,1,12,43,43
31/10/2025,1,12,48,48
30/11/2025,1,12,49,49
31/12/2025,1,12,49,49
31/01/2026,1,12,50,50
31/03/2010,1,13,756,
30/04/2010,1,13,796,
31/05/2010,1,13,825,
30/06/2010,1,13,805,
31/07/2010,1,13,832,
31/08/2010,1,13,875,
30/09/2010,1,13,902,
31/10/2010,1,13,926,
30/11/2010,1,13,908,
31/12/2010,1,13,814,
31/01/2011,1,13,862,
28/02/2011,1,13,911,
31/03/2011,1,13,1203,
30/04/2011,1,13,1267,
31/05/2011,1,13,1269,
30/06/2011,1,13,1366,
31/07/2011,1,13,1386,
31/08/2011,1,13,1407,
30/09/2011,1,13,1389,
31/10/2011,1,13,1400,
30/11/2011,1,13,1492,
31/12/2011,1,13,1450,
31/01/2012,1,13,1446,
29/02/2012,1,13,1520,
31/03/2012,1,13,1549,
30/04/2012,1,13,1588,
31/05/2012,1,13,1615,
30/06/2012,1,13,1580,
31/07/2012,1,13,1567,
31/08/2012,1,13,1559,
30/09/2012,1,13,1602,
31/10/2012,1,13,1618,
30/11/2012,1,13,1607,
31/12/2012,1,13,1599,
31/01/2013,1,13,1579,
28/02/2013,1,13,1623,
31/03/2013,1,13,1696,
30/04/2013,1,13,1755,
31/05/2013,1,13,1867,
30/06/2013,1,13,1941,
31/07/2013,1,13,1871,
31/08/2013,1,13,1729,
30/09/2013,1,13,1722,
31/10/2013,1,13,1634,
30/11/2013,1,13,1675,
31/12/2013,1,13,1596,
31/01/2014,1,13,1653,
28/02/2014,1,13,1710,
31/03/2014,1,13,1795,
30/04/2014,1,13,1778,
31/05/2014,1,13,1816,
30/06/2014,1,13,1853,
31/07/2014,1,13,1863,
31/08/2014,1,13,1772,
30/09/2014,1,13,1773,
31/10/2014,1,13,1669,
30/11/2014,1,13,1605,
31/12/2014,1,13,1462,
31/01/2015,1,13,1620,
28/02/2015,1,13,1602,
31/03/2015,1,13,1582,
30/04/2015,1,13,1571,
31/05/2015,1,13,1526,
30/06/2015,1,13,1606,
31/07/2015,1,13,1520,
31/08/2015,1,13,1574,
30/09/2015,1,13,1698,
31/10/2015,1,13,1685,
30/11/2015,1,13,1676,
31/12/2015,1,13,1526,
31/01/2016,1,13,1714,
29/02/2016,1,13,1740,
31/03/2016,1,13,1811,
30/04/2016,1,13,1876,
31/05/2016,1,13,1860,
30/06/2016,1,13,1882,
31/07/2016,1,13,1907,
31/08/2016,1,13,1993,
30/09/2016,1,13,1981,
31/10/2016,1,13,1945,
30/11/2016,1,13,1910,
31/12/2016,1,13,1676,
31/01/2017,1,13,1656,
28/02/2017,1,13,1779,
31/03/2017,1,13,2032,
30/04/2017,1,13,1987,
31/05/2017,1,13,1955,
30/06/2017,1,13,1921,
31/07/2017,1,13,1842,
31/08/2017,1,13,1818,
30/09/2017,1,13,1762,
31/10/2017,1,13,1796,
30/11/2017,1,13,1747,
31/12/2017,1,13,1677,
31/01/2018,1,13,1661,
28/02/2018,1,13,1572,
31/03/2018,1,13,1558,
30/04/2018,1,13,1567,
31/05/2018,1,13,1502,
30/06/2018,1,13,1489,
31/07/2018,1,13,1510,
31/08/2018,1,13,1536,
30/09/2018,1,13,1476,
31/10/2018,1,13,1427,
30/11/2018,1,13,1299,
31/12/2018,1,13,1296,
31/01/2019,1,13,1308,
28/02/2019,1,13,1354,
31/03/2019,1,13,1353,
30/04/2019,1,13,1368,
31/05/2019,1,13,1400,
30/06/2019,1,13,1416,
31/07/2019,1,13,1411,
31/08/2019,1,13,1339,
30/09/2019,1,13,1384,
31/10/2019,1,13,1370,
30/11/2019,1,13,1374,
31/12/2019,1,13,1371,
31/01/2020,1,13,1323,
29/02/2020,1,13,1336,
31/03/2020,1,13,1261,
30/04/2020,1,13,1139,
31/05/2020,1,13,1202,
30/06/2020,1,13,1221,
31/07/2020,1,13,1192,
31/08/2020,1,13,1180,
30/09/2020,1,13,1191,
31/10/2020,1,13,1203,
30/11/2020,1,13,1370,
31/12/2020,1,13,1363,
31/01/2021,1,13,1400,
28/02/2021,1,13,1208,
31/03/2021,1,13,1166,
30/04/2021,1,13,1109,
31/05/2021,1,13,1074,
30/06/2021,1,13,1016,
31/07/2021,1,13,1063,
31/08/2021,1,13,1118,
30/09/2021,1,13,1104,
31/10/2021,1,13,1109,
30/11/2021,1,13,1138,
31/12/2021,1,13,1139,
31/01/2022,1,13,1127,
28/02/2022,1,13,1144,
31/03/2022,1,13,1096,
30/04/2022,1,13,1085,
31/05/2022,1,13,1061,
30/06/2022,1,13,1065,
31/07/2022,1,13,1028,
31/08/2022,1,13,1011,
30/09/2022,1,13,992,
31/10/2022,1,13,975,
30/11/2022,1,13,970,
31/12/2022,1,13,944,
31/01/2023,1,13,993,993
28/02/2023,1,13,1012,1012
31/03/2023,1,13,878,878
30/04/2023,1,13,936,936
31/05/2023,1,13,926,926
30/06/2023,1,13,917,917
31/07/2023,1,13,913,913
31/08/2023,1,13,872,872
30/09/2023,1,13,854,854
31/10/2023,1,13,849,849
30/11/2023,1,13,854,854
31/12/2023,1,13,869,869
31/01/2024,1,13,899,899
29/02/2024,1,13,916,916
31/03/2024,1,13,926,926
30/04/2024,1,13,949,949
31/05/2024,1,13,948,948
30/06/2024,1,13,862,862
31/07/2024,1,13,946,946
31/08/2024,1,13,980,980
30/09/2024,1,13,980,980
31/10/2024,1,13,1037,1037
30/11/2024,1,13,1069,1069
31/12/2024,1,13,1069,1069
31/01/2025,1,13,1091,1091
28/02/2025,1,13,1104,1104
31/03/2025,1,13,1143,1143
30/04/2025,1,13,1194,1194
31/05/2025,1,13,1231,1231
30/06/2025,1,13,1270,1270
31/07/2025,1,13,1283,1283
31/08/2025,1,13,1284,1284
30/09/2025,1,13,1364,1364
31/10/2025,1,13,1384,1384
30/11/2025,1,13,1401,1401
31/12/2025,1,13,1362,1362
31/01/2026,1,13,1350,1350
31/03/2010,1,14,9,
30/04/2010,1,14,9,
31/05/2010,1,14,9,
30/06/2010,1,14,10,
31/07/2010,1,14,11,
31/08/2010,1,14,0,
30/09/2010,1,14,0,
31/10/2010,1,14,0,
30/11/2010,1,14,0,
31/12/2010,1,14,0,
31/01/2011,1,14,0,
28/02/2011,1,14,0,
31/03/2011,1,14,0,
30/04/2011,1,14,0,
31/05/2011,1,14,0,
30/06/2011,1,14,0,
31/07/2011,1,14,0,
31/08/2011,1,14,0,
30/09/2011,1,14,0,
31/10/2011,1,14,0,
30/11/2011,1,14,0,
31/12/2011,1,14,0,
31/01/2012,1,14,0,
29/02/2012,1,14,0,
31/03/2012,1,14,0,
30/04/2012,1,14,0,
31/05/2012,1,14,0,
30/06/2012,1,14,0,
31/07/2012,1,14,0,
31/08/2012,1,14,0,
30/09/2012,1,14,0,
31/10/2012,1,14,0,
30/11/2012,1,14,0,
31/12/2012,1,14,0,
31/01/2013,1,14,0,
28/02/2013,1,14,0,
31/03/2013,1,14,0,
30/04/2013,1,14,0,
31/05/2013,1,14,0,
30/06/2013,1,14,0,
31/07/2013,1,14,0,
31/08/2013,1,14,0,
30/09/2013,1,14,0,
31/10/2013,1,14,0,
30/11/2013,1,14,0,
31/12/2013,1,14,0,
31/01/2014,1,14,0,
28/02/2014,1,14,0,
31/03/2014,1,14,0,
30/04/2014,1,14,0,
31/05/2014,1,14,0,
30/06/2014,1,14,0,
31/07/2014,1,14,0,
31/08/2014,1,14,0,
30/09/2014,1,14,0,
31/10/2014,1,14,0,
30/11/2014,1,14,0,
31/12/2014,1,14,0,
31/01/2015,1,14,0,
28/02/2015,1,14,0,
31/03/2015,1,14,0,
30/04/2015,1,14,0,
31/05/2015,1,14,0,
30/06/2015,1,14,0,
31/07/2015,1,14,0,
31/08/2015,1,14,0,
30/09/2015,1,14,0,
31/10/2015,1,14,0,
30/11/2015,1,14,0,
31/12/2015,1,14,0,
31/01/2016,1,14,0,
29/02/2016,1,14,0,
31/03/2016,1,14,0,
30/04/2016,1,14,0,
31/05/2016,1,14,0,
30/06/2016,1,14,0,
31/07/2016,1,14,0,
31/08/2016,1,14,0,
30/09/2016,1,14,0,
31/10/2016,1,14,0,
30/11/2016,1,14,0,
31/12/2016,1,14,0,
31/01/2017,1,14,0,
28/02/2017,1,14,0,
31/03/2017,1,14,0,
30/04/2017,1,14,0,
31/05/2017,1,14,0,
30/06/2017,1,14,0,
31/07/2017,1,14,0,
31/08/2017,1,14,0,
30/09/2017,1,14,0,
31/10/2017,1,14,0,
30/11/2017,1,14,0,
31/12/2017,1,14,0,
31/01/2018,1,14,0,
28/02/2018,1,14,0,
31/03/2018,1,14,0,
30/04/2018,1,14,0,
31/05/2018,1,14,0,
30/06/2018,1,14,0,
31/07/2018,1,14,0,
31/08/2018,1,14,0,
30/09/2018,1,14,0,
31/10/2018,1,14,0,
30/11/2018,1,14,0,
31/12/2018,1,14,0,
31/01/2019,1,14,0,
28/02/2019,1,14,0,
31/03/2019,1,14,0,
30/04/2019,1,14,0,
31/05/2019,1,14,0,
30/06/2019,1,14,1,
31/07/2019,1,14,1,
31/08/2019,1,14,0,
30/09/2019,1,14,0,
31/10/2019,1,14,0,
30/11/2019,1,14,0,
31/12/2019,1,14,0,
31/01/2020,1,14,0,
29/02/2020,1,14,0,
31/03/2020,1,14,0,
30/04/2020,1,14,0,
31/05/2020,1,14,0,
30/06/2020,1,14,0,
31/07/2020,1,14,0,
31/08/2020,1,14,0,
30/09/2020,1,14,0,
31/10/2020,1,14,0,
30/11/2020,1,14,0,
31/12/2020,1,14,0,
31/01/2021,1,14,0,
28/02/2021,1,14,0,
31/03/2021,1,14,0,
30/04/2021,1,14,0,
31/05/2021,1,14,1,
30/06/2021,1,14,1,
31/07/2021,1,14,1,
31/08/2021,1,14,1,
30/09/2021,1,14,1,
31/10/2021,1,14,1,
30/11/2021,1,14,3,
31/12/2021,1,14,2,
31/01/2022,1,14,2,
28/02/2022,1,14,2,
31/03/2022,1,14,4,
30/04/2022,1,14,6,
31/05/2022,1,14,8,
30/06/2022,1,14,11,
31/07/2022,1,14,12,
31/08/2022,1,14,14,
30/09/2022,1,14,24,
31/10/2022,1,14,30,
30/11/2022,1,14,37,
31/12/2022,1,14,40,
31/01/2023,1,14,43,43
28/02/2023,1,14,57,57
31/03/2023,1,14,68,68
30/04/2023,1,14,73,73
31/05/2023,1,14,88,88
30/06/2023,1,14,98,98
31/07/2023,1,14,111,111
31/08/2023,1,14,117,117
30/09/2023,1,14,129,129
31/10/2023,1,14,148,148
30/11/2023,1,14,150,150
31/12/2023,1,14,158,158
31/01/2024,1,14,160,160
29/02/2024,1,14,167,167
31/03/2024,1,14,184,184
30/04/2024,1,14,209,209
31/05/2024,1,14,214,214
30/06/2024,1,14,228,228
31/07/2024,1,14,255,255
31/08/2024,1,14,273,273
30/09/2024,1,14,294,294
31/10/2024,1,14,319,319
30/11/2024,1,14,335,335
31/12/2024,1,14,353,353
31/01/2025,1,14,373,373
28/02/2025,1,14,413,413
31/03/2025,1,14,405,405
30/04/2025,1,14,333,333
31/05/2025,1,14,94,94
30/06/2025,1,14,75,75
31/07/2025,1,14,65,65
31/08/2025,1,14,53,53
30/09/2025,1,14,36,36
31/10/2025,1,14,29,29
30/11/2025,1,14,23,23
31/12/2025,1,14,17,17
31/01/2026,1,14,15,15
31/03/2010,2,20,61750,
30/04/2010,2,20,62052,
31/05/2010,2,20,61687,
30/06/2010,2,20,61061,
31/07/2010,2,20,60941,
31/08/2010,2,20,61090,
30/09/2010,2,20,61447,
31/10/2010,2,20,62279,
30/11/2010,2,20,63479,
31/12/2010,2,20,63458,
31/01/2011,2,20,64120,
28/02/2011,2,20,64226,
31/03/2011,2,20,64246,
30/04/2011,2,20,64516,
31/05/2011,2,20,63641,
30/06/2011,2,20,63455,
31/07/2011,2,20,63227,
31/08/2011,2,20,63764,
30/09/2011,2,20,63740,
31/10/2011,2,20,64236,
30/11/2011,2,20,65036,
31/12/2011,2,20,64479,
31/01/2012,2,20,64626,
29/02/2012,2,20,63708,
31/03/2012,2,20,64806,
30/04/2012,2,20,65066,
31/05/2012,2,20,64403,
30/06/2012,2,20,64243,
31/07/2012,2,20,64453,
31/08/2012,2,20,64486,
30/09/2012,2,20,64821,
31/10/2012,2,20,65440,
30/11/2012,2,20,65408,
31/12/2012,2,20,65748,
31/01/2013,2,20,65516,
28/02/2013,2,20,65846,
31/03/2013,2,20,65997,
30/04/2013,2,20,66684,
31/05/2013,2,20,66428,
30/06/2013,2,20,67366,
31/07/2013,2,20,68427,
31/08/2013,2,20,69309,
30/09/2013,2,20,70030,
31/10/2013,2,20,71615,
30/11/2013,2,20,72304,
31/12/2013,2,20,71712,
31/01/2014,2,20,71550,
28/02/2014,2,20,72096,
31/03/2014,2,20,72168,
30/04/2014,2,20,72120,
31/05/2014,2,20,72316,
30/06/2014,2,20,71844,
31/07/2014,2,20,71845,
31/08/2014,2,20,72627,
30/09/2014,2,20,73648,
31/10/2014,2,20,74557,
30/11/2014,2,20,75181,
31/12/2014,2,20,74748,
31/01/2015,2,20,75290,
28/02/2015,2,20,75827,
31/03/2015,2,20,76461,
30/04/2015,2,20,76819,
31/05/2015,2,20,77517,
30/06/2015,2,20,77314,
31/07/2015,2,20,77197,
31/08/2015,2,20,77978,
30/09/2015,2,20,78681,
31/10/2015,2,20,79643,
30/11/2015,2,20,80541,
31/12/2015,2,20,80180,
31/01/2016,2,20,80202,
29/02/2016,2,20,80519,
31/03/2016,2,20,80664,
30/04/2016,2,20,81025,
31/05/2016,2,20,81652,
30/06/2016,2,20,81076,
31/07/2016,2,20,81686,
31/08/2016,2,20,82190,
30/09/2016,2,20,82974,
31/10/2016,2,20,83555,
30/11/2016,2,20,84213,
31/12/2016,2,20,83235,
31/01/2017,2,20,83519,
28/02/2017,2,20,82268,
31/03/2017,2,20,82451,
30/04/2017,2,20,82515,
31/05/2017,2,20,82509,
30/06/2017,2,20,82973,
31/07/2017,2,20,83276,
31/08/2017,2,20,85115,
30/09/2017,2,20,86722,
31/10/2017,2,20,87274,
30/11/2017,2,20,87973,
31/12/2017,2,20,87210,
31/01/2018,2,20,87521,
28/02/2018,2,20,87219,
31/03/2018,2,20,87288,
30/04/2018,2,20,87721,
31/05/2018,2,20,87460,
30/06/2018,2,20,87691,
31/07/2018,2,20,88215,
31/08/2018,2,20,88973,
30/09/2018,2,20,89448,
31/10/2018,2,20,90241,
30/11/2018,2,20,90753,
31/12/2018,2,20,90120,
31/01/2019,2,20,90166,
28/02/2019,2,20,90460,
31/03/2019,2,20,91354,
30/04/2019,2,20,91786,
31/05/2019,2,20,91741,
30/06/2019,2,20,91416,
31/07/2019,2,20,91887,
31/08/2019,2,20,92184,
30/09/2019,2,20,92492,
31/10/2019,2,20,93604,
30/11/2019,2,20,94297,
31/12/2019,2,20,93458,
31/01/2020,2,20,94151,
29/02/2020,2,20,95148,
31/03/2020,2,20,95771,
30/04/2020,2,20,96044,
31/05/2020,2,20,95183,
30/06/2020,2,20,94998,
31/07/2020,2,20,94775,
31/08/2020,2,20,94890,
30/09/2020,2,20,95524,
31/10/2020,2,20,96246,
30/11/2020,2,20,99002,
31/12/2020,2,20,98297,
31/01/2021,2,20,98556,
28/02/2021,2,20,98814,
31/03/2021,2,20,98457,
30/04/2021,2,20,98231,
31/05/2021,2,20,97813,
30/06/2021,2,20,97722,
31/07/2021,2,20,100940,
31/08/2021,2,20,100853,
30/09/2021,2,20,101456,
31/10/2021,2,20,101834,
30/11/2021,2,20,102691,
31/12/2021,2,20,102075,
31/01/2022,2,20,102276,
28/02/2022,2,20,102574,
31/03/2022,2,20,103266,
30/04/2022,2,20,103501,
31/05/2022,2,20,103188,
30/06/2022,2,20,102974,
31/07/2022,2,20,103257,
31/08/2022,2,20,104119,
30/09/2022,2,20,104468,
31/10/2022,2,20,105547,
30/11/2022,2,20,106421,
31/12/2022,2,20,105116,
31/01/2023,2,20,105761,105761
28/02/2023,2,20,107090,107090
31/03/2023,2,20,107374,107374
30/04/2023,2,20,107348,107348
31/05/2023,2,20,107153,107153
30/06/2023,2,20,107083,107083
31/07/2023,2,20,107611,107611
31/08/2023,2,20,108058,108058
30/09/2023,2,20,108504,108504
31/10/2023,2,20,108680,108680
30/11/2023,2,20,109110,109110
31/12/2023,2,20,108481,108481
31/01/2024,2,20,108957,108957
29/02/2024,2,20,109837,109837
